Time,EcoregionName,EcoregionIndex,NumSites,NEEC,SOMTC,AGB,AG_NPPC,BG_NPPC,Litterfall,AgeMortality,MineralN,TotalN,GrossMineralization,C_Leaf,C_FRoot,C_Wood,C_CRoot,C_DeadWood,C_DeadCRoot,C_DeadLeaf_Struc,C_DeadLeaf_Meta,C_DeadFRoot_Struc,C_DeadFRoot_Meta,C_SOM1surf,C_SOM1soil,C_SOM2,C_SOM3,N_Leaf,N_FRoot,N_Wood,N_CRoot,N_DeadWood,N_DeadCRoot,N_DeadLeaf_Struc,N_DeadLeaf_Meta,N_DeadFRoot_Struc,N_DeadFRoot_Meta,N_SOM1surf,N_SOM1soil,N_SOM2,N_SOM3,SurfStrucNetMin,SurfMetaNetMin,SoilStrucNetMin,SoilMetaNetMin,SOM1surfNetMin,SOM1soilNetMin,SOM2NetMin,SOM3NetMin,TotalNdep,StreamC,StreamN,FireCEfflux,FireNEfflux,Nuptake,Nresorbed,TotalSoilN,Nvol,FrassC,
0, eco17,12,1,0,9610.3,29282,975.4,278,349,433,11.06,781.7,36.3,5.5,1.9,13765.7,3441.4,3513.1,1404.9,49.6,9,25.9,2.8,232.1,533,4752.1,4093.1,0.3,0,42.6,40.2,10.8,16.5,0.3,0.5,0.1,0.2,6.7,58.1,188.2,406.1,0.2,-0.7,0.1,-0.2,6.4,11.2,-8.2,0,1269.16,0,0,0,0,21.1,6.7,671.3,0.09,0, 
1, eco17,12,1,-535.6,9651.1,30766,1114.5,317.6,312.9,102.8,11.35,788.7,37.9,82.7,28.9,14387.3,3596.8,3206.4,1326.4,49.9,7.4,26.2,2.5,233.1,537.6,4780.2,4100.1,3.7,0.6,44.5,42,9.9,15.6,0.3,0.4,0.1,0.2,7.2,58.4,187.2,407.3,0.2,-0.5,0.1,0,7.3,12.4,-8.5,0,5.08,0,0,0,0,16.6,6,672.4,0.08,0, 
2, eco17,12,1,-143.2,9682.7,31554,808.2,230.3,333.2,106.8,11.87,789.6,37.6,32.3,11.3,14805.8,3701.4,2938.7,1254.7,48.9,6.1,25,1.9,225.9,541.3,4808.3,4107.2,1.5,0.2,45.8,43.3,9.1,14.7,0.3,0.3,0.1,0.1,7.3,58.8,187.8,408.5,0.2,-0.7,0.1,0,8,11.1,-8.7,0,5.08,0,0,0,0,15.6,6.5,675.1,0.08,0, 
3, eco17,12,1,186.6,9617.6,31917,456.5,130.1,177.2,108.8,16.21,792.1,32.2,14.9,5.2,14993.7,3748.4,2703.6,1188.7,30.4,3.3,15.3,1.1,190.6,532,4780.8,4114.2,0.7,0.1,46.4,43.8,8.3,13.9,0.2,0.2,0.1,0.1,5.3,58.4,188.7,409.7,0.2,-0.4,0.1,-0.3,6.4,10.2,-8.6,0,5.08,0,0,0,0,9.2,3.4,678.8,0.14,0, 
4, eco17,12,1,312.9,9502.6,32069,286.6,81.7,104.6,109.6,22.52,795.6,28.8,10.7,3.7,15070.5,3767.6,2496.1,1127.8,18.4,2.1,9.3,0.7,158.9,517.6,4705,4121.1,0.5,0.1,46.6,44,7.7,13.2,0.1,0.1,0,0,3.5,57.4,188.7,410.9,0.1,-0.2,0.1,-0.2,4.4,10.3,-8.2,0,5.08,0,0,0,0,5.7,2,683.4,0.22,0, 
5, eco17,12,1,346.3,9369.4,32132,215.5,61.4,77,109.9,29.38,799.4,26.8,9.1,3.2,15100.7,3775.2,2312.7,1071.4,12.9,1.6,6.5,0.5,137.1,502.3,4602.2,4127.8,0.4,0.1,46.7,44.1,7.1,12.6,0.1,0.1,0,0,2.5,56.3,187.9,412.1,0.1,-0.2,0,-0.1,3.1,10.3,-7.7,0,5.08,0,0,0,0,4.2,1.5,688.4,0.3,0, 
6, eco17,12,1,345,9230,32151,185.8,52.9,65.6,110.1,36.48,803.4,25.6,8.6,3,15111.4,3777.8,2150.6,1019.1,10.5,1.3,5.4,0.4,122.4,487.2,4486.1,4134.2,0.4,0.1,46.8,44.1,6.6,12,0.1,0.1,0,0,2,55,186.6,413.2,0,-0.2,0,-0.1,2.3,10.2,-7.2,0,5.08,0,0,0,0,3.6,1.3,693.4,0.39,0, 
7, eco17,12,1,328.2,9089.7,32159,176.2,50.2,61.8,110.1,43.7,807.3,24.9,8.4,2.9,15115.8,3778.9,2007.1,970.7,9.6,1.3,4.9,0.4,112.4,472.6,4364.3,4140.5,0.4,0.1,46.8,44.2,6.2,11.4,0.1,0.1,0,0,1.8,53.6,184.8,414.3,0,-0.1,0,-0.1,2,10.1,-6.6,0,5.08,0,0,0,0,3.4,1.2,698.3,0.47,0, 
8, eco17,12,1,309.4,8950.6,32165,172.3,49.1,60.4,110.2,51.05,811.2,24.3,8.3,2.9,15117.6,3779.4,1880.1,925.9,9.3,1.2,4.8,0.4,104.8,458.5,4240.8,4146.5,0.4,0.1,46.8,44.2,5.8,10.9,0,0.1,0,0,1.6,52.2,182.7,415.4,0,-0.1,0,-0.1,1.8,9.9,-6.1,0,5.08,0,0,0,0,3.3,1.2,703.1,0.56,0, 
9, eco17,12,1,291.3,8813.2,32165,170,48.4,59.5,110.2,58.52,815,23.8,8.3,2.9,15117.8,3779.5,1767.7,884.4,9.1,1.2,4.7,0.4,98.7,444.8,4117.4,4152.3,0.4,0.1,46.8,44.2,5.5,10.4,0,0.1,0,0,1.6,50.8,180.3,416.4,0,-0.1,0,-0.1,1.7,9.7,-5.6,0,5.08,0,0,0,0,3.3,1.2,707.7,0.65,0, 
10, eco17,12,1,272.4,8678.5,32165,170,48.5,59.5,110.3,66.04,818.7,23.4,8.3,2.9,15118.1,3779.5,1668.3,845.9,9.1,1.2,4.7,0.4,93.5,431.5,3995.5,4157.9,0.4,0.1,46.8,44.2,5.2,9.9,0,0.1,0,0,1.5,49.4,177.7,417.4,0,-0.1,0,-0.1,1.7,9.5,-5.2,0,5.08,0,0,0,0,3.3,1.2,712.2,0.74,0, 
11, eco17,12,1,255.7,8546.7,32167,169.5,48.3,59.4,110.3,73.62,822.3,22.9,8.2,2.9,15117.9,3779.5,1580.3,810.3,9,1.2,4.7,0.4,89.1,418.6,3875.7,4163.4,0.4,0.1,46.8,44.2,4.9,9.5,0,0.1,0,0,1.5,48,174.9,418.3,0,-0.1,0,-0.1,1.6,9.3,-4.8,0,5.08,0,0,0,0,3.3,1.2,716.5,0.83,0, 
12, eco17,12,1,239.7,8418.3,32164,169.3,48.2,59.2,110.4,81.22,825.8,22.5,8.3,2.9,15117.6,3779.4,1502.4,777.3,9,1.2,4.7,0.4,85.2,406,3758.5,4168.6,0.4,0.1,46.8,44.2,4.7,9.1,0,0.1,0,0,1.5,46.6,171.9,419.3,0,-0.1,0,-0.1,1.6,9,-4.4,0,5.08,0,0,0,0,3.2,1.1,720.7,0.92,0, 
13, eco17,12,1,224.5,8293.5,32165,169.6,48.3,59.4,110.4,88.8,829.2,22,8.3,2.9,15117.4,3779.3,1433.6,746.7,9,1.2,4.7,0.4,81.9,393.7,3644.3,4173.7,0.4,0.1,46.8,44.2,4.4,8.8,0,0.1,0,0,1.5,45.2,168.8,420.2,0,-0.1,0,-0.1,1.6,8.8,-4,0,5.08,0,0,0,0,3.3,1.2,724.7,1.01,0, 
14, eco17,12,1,210.7,8172.5,32164,169.4,48.3,59.3,110.5,96.34,832.6,21.5,8.2,2.9,15117.1,3779.3,1372.6,718.4,9,1.2,4.7,0.4,78.9,381.8,3533.3,4178.5,0.4,0.1,46.8,44.2,4.3,8.4,0,0.1,0,0,1.5,43.9,165.6,421,0,-0.1,0,-0.1,1.6,8.5,-3.7,0,5.08,0,0,0,0,3.2,1.1,728.5,1.11,0, 
15, eco17,12,1,197.7,8055.5,32163,169.3,48.3,59.3,110.5,103.83,835.8,21.1,8.2,2.9,15116.6,3779.2,1318.7,692.1,9,1.2,4.7,0.4,76.2,370.3,3425.7,4183.2,0.4,0.1,46.8,44.2,4.1,8.1,0,0.1,0,0,1.5,42.6,162.3,421.9,0,-0.1,0,-0.1,1.6,8.3,-3.4,0,5.08,0,0,0,0,3.2,1.1,732.2,1.2,0, 
16, eco17,12,1,184.8,7942.6,32159,170.1,48.5,59.5,110.5,111.22,839,20.6,8.3,2.9,15116.6,3779.2,1271,667.8,9.1,1.2,4.7,0.4,73.9,359.2,3321.8,4187.8,0.4,0.1,46.8,44.2,3.9,7.8,0,0.1,0,0,1.5,41.3,158.9,422.7,0,-0.1,0,-0.1,1.6,8.1,-3.1,0,5.08,0,0,0,0,3.3,1.2,735.8,1.28,0, 
17, eco17,12,1,173.3,7833.9,32161,170.2,48.5,59.6,110.6,118.51,842,20.2,8.3,2.9,15116.6,3779.2,1228.9,645.3,9.1,1.2,4.7,0.4,71.8,348.5,3221.5,4192.1,0.4,0.1,46.8,44.2,3.8,7.6,0,0.1,0,0,1.5,40.1,155.5,423.5,0,-0.1,0,-0.1,1.6,7.8,-2.9,0,5.08,0,0,0,0,3.3,1.2,739.3,1.37,0, 
18, eco17,12,1,162.8,7729.3,32161,170.1,48.5,59.5,110.7,125.69,845,19.7,8.3,2.9,15116.5,3779.1,1191.6,624.5,9.1,1.2,4.7,0.4,70,338.2,3124.8,4196.3,0.4,0.1,46.8,44.2,3.7,7.3,0,0.1,0,0,1.5,38.9,152.1,424.2,0,-0.1,0,-0.1,1.6,7.6,-2.6,0,5.08,0,0,0,0,3.3,1.2,742.6,1.46,0, 
19, eco17,12,1,153.3,7628.8,32160,169.6,48.3,59.4,110.7,132.75,847.9,19.3,8.3,2.9,15116.1,3779,1158.7,605.2,9,1.2,4.7,0.4,68.4,328.2,3031.8,4200.4,0.4,0.1,46.8,44.2,3.6,7.1,0,0.1,0,0,1.4,37.8,148.7,425,0,-0.1,0,-0.1,1.6,7.4,-2.4,0,5.08,0,0,0,0,3.3,1.2,745.8,1.55,0, 
20, eco17,12,1,143.6,7532.5,32164,170,48.5,59.5,110.8,139.67,850.7,18.8,8.3,2.9,15115.8,3779,1129.6,587.3,9.1,1.2,4.7,0.4,66.9,318.7,2942.5,4204.3,0.4,0.1,46.8,44.2,3.5,6.9,0,0.1,0,0,1.4,36.7,145.3,425.7,0,-0.1,0,-0.1,1.5,7.2,-2.3,0,5.08,0,0,0,0,3.3,1.2,749,1.63,0, 
21, eco17,12,1,134.2,7440.3,32161,170.7,48.7,59.8,110.8,146.42,853.4,18.4,8.3,2.9,15116,3779,1103.9,570.8,9.1,1.2,4.7,0.4,65.7,309.6,2856.9,4208.1,0.4,0.1,46.8,44.2,3.4,6.7,0,0.1,0,0,1.4,35.6,141.9,426.4,0,-0.1,0,-0.1,1.5,6.9,-2.1,0,5.08,0,0,0,0,3.3,1.2,752,1.71,0, 
22, eco17,12,1,126.6,7352.1,32160,170.3,48.5,59.6,110.9,153.03,856.1,18,8.3,2.9,15115.8,3778.9,1081.2,555.5,9.1,1.2,4.7,0.4,64.6,300.8,2774.9,4211.7,0.4,0.1,46.8,44.2,3.4,6.5,0,0.1,0,0,1.4,34.6,138.6,427,0,-0.1,0,-0.1,1.5,6.7,-2,0,5.08,0,0,0,0,3.3,1.2,754.8,1.79,0, 
23, eco17,12,1,119.2,7267.7,32158,170.1,48.5,59.5,111,159.47,858.6,17.6,8.3,2.9,15115.4,3778.8,1061.1,541.3,9.1,1.2,4.7,0.4,63.6,292.5,2696.4,4215.3,0.4,0.1,46.8,44.2,3.3,6.3,0,0.1,0,0,1.4,33.7,135.2,427.7,0,-0.1,0,-0.1,1.5,6.5,-1.8,0,5.08,0,0,0,0,3.3,1.2,757.6,1.87,0, 
24, eco17,12,1,111.3,7187.2,32160,170.6,48.6,59.7,111,165.73,861.1,17.2,8.3,2.9,15115.2,3778.8,1043.4,528.2,9.1,1.2,4.7,0.4,62.7,284.5,2621.4,4218.6,0.4,0.1,46.8,44.2,3.2,6.2,0,0.1,0,0,1.4,32.7,132,428.3,0,-0.1,0,-0.1,1.5,6.4,-1.7,0,5.08,0,0,0,0,3.3,1.2,760.3,1.95,0, 
25, eco17,12,1,104.7,7110.5,32160,170.6,48.6,59.7,111.1,171.82,863.5,16.8,8.3,2.9,15115,3778.8,1027.8,516,9.1,1.2,4.7,0.4,62,276.8,2549.7,4221.9,0.4,0.1,46.8,44.1,3.2,6.1,0,0.1,0,0,1.4,31.8,128.8,428.9,0,-0.1,0,-0.1,1.5,6.2,-1.6,0,5.08,0,0,0,0,3.3,1.2,762.9,2.02,0, 
26, eco17,12,1,98.5,7037.3,32157,170.6,48.6,59.7,111.2,177.74,865.8,16.5,8.3,2.9,15114.8,3778.7,1014.1,504.8,9.1,1.2,4.7,0.4,61.3,269.6,2481.4,4225.1,0.4,0.1,46.8,44.1,3.1,5.9,0,0.1,0,0,1.4,31,125.6,429.5,0,-0.1,0,-0.1,1.5,6,-1.6,0,5.08,0,0,0,0,3.3,1.2,765.4,2.09,0, 
27, eco17,12,1,92.2,6967.7,32158,170.9,48.7,59.8,111.2,183.48,868.1,16.1,8.2,2.9,15114.6,3778.7,1002,494.4,9.1,1.2,4.7,0.4,60.7,262.6,2416.2,4228.2,0.4,0.1,46.8,44.1,3.1,5.8,0,0.1,0,0,1.4,30.2,122.6,430,0,-0.1,0,-0.1,1.5,5.8,-1.5,0,5.08,0,0,0,0,3.3,1.2,767.8,2.16,0, 
28, eco17,12,1,86.9,6901.5,32156,170.8,48.7,59.8,111.3,189.04,870.3,15.8,8.2,2.9,15114.3,3778.6,991.4,484.8,9.1,1.2,4.7,0.4,60.2,256,2354.1,4231.1,0.4,0.1,46.8,44.1,3.1,5.7,0,0.1,0,0,1.4,29.4,119.6,430.6,0,-0.1,0,-0.1,1.5,5.7,-1.4,0,5.08,0,0,0,0,3.3,1.2,770.2,2.23,0, 
29, eco17,12,1,81.3,6838.6,32157,171.2,48.8,59.9,111.4,194.42,872.4,15.5,8.2,2.9,15114.2,3778.5,982.1,475.9,9.1,1.2,4.7,0.4,59.8,249.8,2295,4234,0.4,0.1,46.8,44.1,3,5.6,0,0.1,0,0,1.4,28.6,116.7,431.1,0,-0.1,0,-0.1,1.5,5.5,-1.4,0,5.08,0,0,0,0,3.3,1.2,772.4,2.3,0, 
30, eco17,12,1,77.1,6778.7,32155,170.6,48.6,59.7,111.5,199.64,874.5,15.1,8.2,2.9,15113.6,3778.4,973.9,467.7,9.1,1.2,4.7,0.4,59.3,243.8,2238.8,4236.7,0.4,0.1,46.7,44.1,3,5.5,0,0.1,0,0,1.4,27.9,113.8,431.6,0,-0.1,0,-0.1,1.5,5.4,-1.3,0,5.08,0,0,0,0,3.3,1.2,774.6,2.36,0, 
31, eco17,12,1,71.7,6721.9,32155,171.3,48.8,59.9,111.6,204.67,876.5,14.8,8.3,2.9,15113.4,3778.3,966.7,460.1,9.1,1.2,4.7,0.4,59,238.1,2185.4,4239.4,0.4,0.1,46.7,44.1,3,5.4,0,0.1,0,0,1.4,27.3,111.1,432.1,0,-0.1,0,-0.1,1.5,5.2,-1.3,0,5.08,0,0,0,0,3.3,1.2,776.7,2.42,0, 
32, eco17,12,1,67,6668.2,32155,171.8,49,60.1,111.7,209.52,878.4,14.5,8.3,2.9,15113.3,3778.3,960.5,453.1,9.2,1.2,4.7,0.4,58.8,232.7,2134.6,4242,0.4,0.1,46.7,44.1,3,5.3,0,0.1,0,0,1.4,26.6,108.4,432.6,0,-0.1,0,-0.1,1.5,5.1,-1.3,0,5.08,0,0,0,0,3.3,1.2,778.8,2.48,0, 
33, eco17,12,1,63,6617.2,32153,171.8,49,60.2,111.8,214.2,880.3,14.3,8.2,2.9,15113.2,3778.3,955.1,446.6,9.2,1.2,4.7,0.4,58.5,227.7,2086.5,4244.6,0.4,0.1,46.7,44.1,3,5.2,0,0.1,0,0,1.4,26,105.8,433.1,0,-0.2,0,-0.1,1.5,5,-1.3,0,5.08,0,0,0,0,3.3,1.2,780.7,2.54,0, 
34, eco17,12,1,59.6,6568.9,32155,171.5,48.9,60,111.9,218.71,882.1,14,8.2,2.9,15112.8,3778.2,950.3,440.6,9.2,1.2,4.7,0.4,58.3,222.8,2040.8,4247,0.4,0.1,46.7,44.1,3,5.2,0,0.1,0,0,1.4,25.4,103.3,433.6,0,-0.2,0,-0.1,1.5,4.9,-1.3,0,5.08,0,0,0,0,3.3,1.2,782.7,2.59,0, 
35, eco17,12,1,56.3,6523,32153,171.2,48.8,59.9,112,223.07,883.9,13.7,8.2,2.9,15112.2,3778,946.3,435.1,9.2,1.2,4.7,0.4,58,218.2,1997.4,4249.4,0.4,0.1,46.7,44.1,2.9,5.1,0,0.1,0,0,1.4,24.9,100.9,434,0,-0.2,0,-0.1,1.5,4.8,-1.2,0,5.08,0,0,0,0,3.3,1.2,784.5,2.64,0, 
36, eco17,12,1,52.1,6479.7,32153,172.1,49,60.2,112.1,227.25,885.6,13.5,8.2,2.9,15111.9,3778,942.7,430,9.2,1.2,4.7,0.4,57.9,213.9,1956.3,4251.7,0.4,0.1,46.7,44.1,2.9,5,0,0.1,0,0,1.4,24.4,98.6,434.5,0,-0.2,0,-0.1,1.5,4.6,-1.2,0,5.08,0,0,0,0,3.3,1.2,786.3,2.7,0, 
37, eco17,12,1,49.4,6438.7,32151,171.8,49,60.1,112.2,231.28,887.2,13.2,8.2,2.9,15111.4,3777.8,939.7,425.3,9.2,1.2,4.7,0.4,57.7,209.7,1917.3,4254,0.4,0.1,46.7,44.1,2.9,5,0,0.1,0,0,1.4,23.9,96.4,434.9,0,-0.2,0,-0.1,1.5,4.5,-1.2,0,5.08,0,0,0,0,3.3,1.2,788,2.75,0, 
38, eco17,12,1,45.9,6400.1,32151,172.4,49.1,60.3,112.3,235.15,888.9,13,8.2,2.9,15111.1,3777.8,937.2,421,9.2,1.2,4.7,0.4,57.6,205.8,1880.4,4256.1,0.4,0.1,46.7,44.1,2.9,4.9,0,0.1,0,0,1.4,23.4,94.2,435.3,0,-0.2,0,-0.1,1.5,4.4,-1.2,0,5.08,0,0,0,0,3.3,1.2,789.7,2.79,0, 
39, eco17,12,1,43,6363.5,32151,172.6,49.2,60.4,112.5,238.87,890.4,12.8,8.2,2.9,15110.8,3777.7,935.1,417.1,9.2,1.2,4.7,0.4,57.6,202.2,1845.5,4258.3,0.4,0.1,46.7,44.1,2.9,4.9,0,0.1,0,0,1.4,23,92.2,435.7,0,-0.2,0,-0.1,1.5,4.3,-1.3,0,5.08,0,0,0,0,3.3,1.2,791.3,2.84,0, 
40, eco17,12,1,40.7,6329,32145,172.3,49.1,60.3,112.6,242.45,891.9,12.6,8.3,2.9,15110.2,3777.5,933.3,413.4,9.2,1.2,4.7,0.4,57.5,198.7,1812.5,4260.4,0.4,0.1,46.7,44.1,2.9,4.8,0,0.1,0,0,1.4,22.5,90.2,436.1,0,-0.2,0,-0.1,1.5,4.3,-1.3,0,5.08,0,0,0,0,3.3,1.2,792.9,2.88,0, 
41, eco17,12,1,37.7,6296.5,32148,172.9,49.3,60.5,112.7,245.87,893.4,12.4,8.3,2.9,15109.8,3777.5,931.9,410.1,9.3,1.2,4.7,0.4,57.4,195.4,1781.3,4262.4,0.4,0.1,46.7,44.1,2.9,4.8,0,0.1,0,0,1.4,22.1,88.3,436.5,0,-0.2,0,-0.1,1.5,4.2,-1.3,0,5.08,0,0,0,0,3.3,1.2,794.5,2.92,0, 
42, eco17,12,1,35.7,6265.8,32147,172.7,49.2,60.5,112.9,249.17,894.9,12.2,8.2,2.9,15109.2,3777.3,930.7,407,9.3,1.2,4.7,0.4,57.4,192.3,1751.8,4264.4,0.4,0.1,46.7,44.1,2.9,4.8,0,0.1,0,0,1.4,21.8,86.5,436.9,0,-0.2,0,-0.1,1.5,4.1,-1.3,0,5.08,0,0,0,0,3.3,1.2,795.9,2.96,0, 
43, eco17,12,1,33,6237,32145,173.3,49.4,60.6,113,252.32,896.3,12,8.2,2.9,15108.8,3777.2,929.8,404.2,9.3,1.2,4.7,0.4,57.3,189.4,1724,4266.3,0.4,0.1,46.7,44.1,2.9,4.7,0,0.1,0,0,1.4,21.4,84.8,437.3,0,-0.2,0,-0.1,1.5,4,-1.3,0,5.08,0,0,0,0,3.3,1.2,797.4,3,0, 
44, eco17,12,1,30.9,6209.8,32144,173.4,49.4,60.7,113.2,255.34,897.6,11.9,8.2,2.9,15108.3,3777.1,929.2,401.7,9.3,1.2,4.7,0.4,57.3,186.6,1697.7,4268.2,0.4,0.1,46.7,44.1,2.9,4.7,0,0.1,0,0,1.4,21.1,83.1,437.7,0,-0.2,0,-0.1,1.5,3.9,-1.3,0,5.08,0,0,0,0,3.3,1.2,798.8,3.04,0, 
45, eco17,12,1,28.8,6184.3,32143,173.7,49.5,60.8,113.4,258.23,898.9,11.7,8.2,2.9,15107.9,3777,928.8,399.3,9.3,1.2,4.7,0.4,57.3,184,1672.9,4270,0.4,0.1,46.7,44.1,2.9,4.7,0,0.1,0,0,1.4,20.8,81.5,438,0,-0.2,0,-0.1,1.5,3.9,-1.3,0,5.08,0,0,0,0,3.3,1.2,800.1,3.07,0, 
46, eco17,12,1,27.1,6160.3,32142,173.8,49.5,60.9,113.5,261.01,900.2,11.5,8.2,2.9,15107.3,3776.8,928.6,397.2,9.3,1.2,4.8,0.4,57.3,181.5,1649.6,4271.9,0.4,0.1,46.7,44.1,2.9,4.7,0,0.1,0,0,1.4,20.5,80,438.4,0,-0.2,0,-0.1,1.5,3.8,-1.4,0,5.08,0,0,0,0,3.3,1.2,801.5,3.11,0, 
47, eco17,12,1,25.3,6137.7,32141,173.9,49.6,60.9,113.7,263.67,901.5,11.4,8.2,2.9,15106.6,3776.7,928.6,395.3,9.3,1.2,4.8,0.4,57.3,179.2,1627.5,4273.6,0.4,0.1,46.7,44.1,2.9,4.6,0,0.1,0,0,1.4,20.2,78.5,438.7,0,-0.2,0,-0.1,1.5,3.8,-1.4,0,5.08,0,0,0,0,3.3,1.2,802.7,3.14,0, 
